artist,language,position,title,week,year
SAM SMITH,English,4,TOO GOOD AT GOODBYES,44,2017
ED SHEERAN,English,5,PERFECT,44,2017
MELLEMFINGAMUZIK FEAT. BENNY JAMZ,Danish,6,JACKPOT,44,2017
MARSHMELLO FEAT. KHALID,English,7,SILENCE,44,2017
SCARLET PLEASURE,English,8,GOOD TOGETHER,44,2017
LUKAS GRAHAM,English,9,OFF TO SEE THE WORLD,44,2017
SLEIMAN FEAT. JIMILIAN,French,10,LAILA,44,2017
NODE,Danish,11,GI MIG DET HELE,44,2017
SELENA GOMEZ x MARSHMELLO,English,12,WOLVES,44,2017
ASTRID S,English,13,THINK BEFORE I TALK,44,2017
NF,English,14,LET YOU DOWN,44,2017
KESI,Danish,15,FØLELSEN,44,2017
DUA LIPA,English,16,NEW RULES,44,2017
CHARLIE PUTH,English,17,HOW LONG,44,2017
KHALID,English,18,YOUNG DUMB & BROKE,44,2017
MAROON 5 FEAT. SZA,English,19,WHAT LOVERS DO,44,2017
BASIM FEAT. GILLI,Danish,20,COMME CI COMME ÇA,44,2017
RASMUS SEEBACH,Danish,21,2017,44,2017
NIK & JAY,Danish,22,LINJE H,44,2017
JUSTIN BIEBER & BLOODPOP,English,23,FRIENDS,44,2017
ZAYN FEAT. SIA,English,24,DUSK TILL DAWN,44,2017
MOLO,Danish,25,DEDIKERET,44,2017
ED SHEERAN,English,26,SHAPE OF YOU,44,2017
"LUIS FONSI, DADDY YANKEE & JUSTIN BIEBER",English,27,DESPACITO,44,2017
HUGO HELMIG,English,28,PLEASE DON´T LIE,44,2017
P!NK,English,29,WHAT ABOUT US,44,2017
BIG SHAQ,English,30,MAN´S NOT HOT,44,2017
GILLI FEAT. KESI & SIVAS,Estonian,31,RICA,44,2017
SCARLET PLEASURE,English,32,LIMBO,44,2017
LAUV,English,33,I LIKE ME BETTER,44,2017
LIL PUMP,English,34,GUCCI GANG,44,2017
KYGO FEAT. JUSTIN JESSO,English,35,STARGAZING,44,2017
FRENCH MONTANA FEAT. SWAE LEE,English,36,UNFORGETTABLE,44,2017
MØ,English,37,WHEN I WAS YOUNG,44,2017
POST MALONE,English,38,I FALL APART,44,2017
AVICII FEAT. RITA ORA,English,39,LONELY TOGETHER,44,2017
LIL UZI VERT,English,40,XO TOUR LLIF3,44,2017
POST MALONE FEAT. 21 SAVAGE,English,1,ROCKSTAR,45,2017
CAMILA CABELLO FEAT. YOUNG THUG,English,2,HAVANA,45,2017
SAM SMITH,English,3,TOO GOOD AT GOODBYES,45,2017
LOGIC FEAT. ALESSIA CARA & KHALID,English,4,1-800-273-8255,45,2017
ED SHEERAN,English,5,PERFECT,45,2017
BASIM,Danish,6,AJI AJI,45,2017
SCARLET PLEASURE,English,7,GOOD TOGETHER,45,2017
MARSHMELLO FEAT. KHALID,English,8,SILENCE,45,2017
NF,English,9,LET YOU DOWN,45,2017
LUKAS GRAHAM,English,10,OFF TO SEE THE WORLD,45,2017
MELLEMFINGAMUZIK FEAT. BENNY JAMZ,Danish,11,JACKPOT,45,2017
SELENA GOMEZ x MARSHMELLO,English,12,WOLVES,45,2017
NODE,Danish,13,GI MIG DET HELE,45,2017
MAROON 5 FEAT. SZA,English,14,WHAT LOVERS DO,45,2017
ASTRID S,English,15,THINK BEFORE I TALK,45,2017
KESI,Danish,16,FØLELSEN,45,2017
CHARLIE PUTH,English,17,HOW LONG,45,2017
SLEIMAN FEAT. JIMILIAN,French,18,LAILA,45,2017
DUA LIPA,English,19,NEW RULES,45,2017
KHALID,English,20,YOUNG DUMB & BROKE,45,2017
BASIM FEAT. GILLI,Danish,21,COMME CI COMME ÇA,45,2017
RASMUS SEEBACH,Danish,22,2017,45,2017
BLAK,Danish,23,SKYLDIG,45,2017
BIG SHAQ,English,24,MAN´S NOT HOT,45,2017
ED SHEERAN,English,25,SHAPE OF YOU,45,2017
JUSTIN BIEBER & BLOODPOP,English,26,FRIENDS,45,2017
ZAYN FEAT. SIA,English,27,DUSK TILL DAWN,45,2017
HUGO HELMIG,English,28,PLEASE DON´T LIE,45,2017
LIL PUMP,English,29,GUCCI GANG,45,2017
NIK & JAY,Danish,30,LINJE H,45,2017
"LUIS FONSI, DADDY YANKEE & JUSTIN BIEBER",English,31,DESPACITO,45,2017
MOLO,Danish,32,DEDIKERET,45,2017
GILLI FEAT. KESI & SIVAS,Estonian,33,RICA,45,2017
JOEY MOE,Danish,34,HEY MOR,45,2017
SCARLET PLEASURE,English,35,LIMBO,45,2017
P!NK,English,36,WHAT ABOUT US,45,2017
"21 SAVAGE, OFFSET & METRO BOOMIN",English,37,GHOSTFACE KILLERS,45,2017
SAM SMITH,English,38,PRAY,45,2017
POST MALONE,English,39,I FALL APART,45,2017
KYGO FEAT. JUSTIN JESSO,English,40,STARGAZING,45,2017
POST MALONE FEAT. 21 SAVAGE,English,1,ROCKSTAR,46,2017
GULDDRENG,Danish,2,ENSOM,46,2017
CAMILA CABELLO FEAT. YOUNG THUG,English,3,HAVANA,46,2017
SAM SMITH,English,4,TOO GOOD AT GOODBYES,46,2017
ED SHEERAN,English,5,PERFECT,46,2017
NODE FEAT. SIVAS,Danish,6,INDIFFERENT,46,2017
LOGIC FEAT. ALESSIA CARA & KHALID,English,7,1-800-273-8255,46,2017
NF,English,8,LET YOU DOWN,46,2017
SCARLET PLEASURE,English,9,GOOD TOGETHER,46,2017
MARSHMELLO FEAT. KHALID,English,10,SILENCE,46,2017
LUKAS GRAHAM,English,11,OFF TO SEE THE WORLD,46,2017
MAROON 5 FEAT. SZA,English,12,WHAT LOVERS DO,46,2017
SELENA GOMEZ x MARSHMELLO,English,13,WOLVES,46,2017
BASIM,Danish,14,AJI AJI,46,2017
NODE,Danish,15,GI MIG DET HELE,46,2017
MELLEMFINGAMUZIK FEAT. BENNY JAMZ,Danish,16,JACKPOT,46,2017
KESI,Danish,17,FØLELSEN,46,2017
ASTRID S,English,18,THINK BEFORE I TALK,46,2017
DUA LIPA,English,19,NEW RULES,46,2017
CHARLIE PUTH,English,20,HOW LONG,46,2017
BIG SHAQ,English,21,MAN´S NOT HOT,46,2017
KHALID,English,22,YOUNG DUMB & BROKE,46,2017
ED SHEERAN,English,23,SHAPE OF YOU,46,2017
EMINEM FEAT. BEYONCÉ,English,24,WALK ON WATER,46,2017
LIL PUMP,English,25,GUCCI GANG,46,2017
RASMUS SEEBACH,Danish,26,2017,46,2017
BASIM FEAT. GILLI,Danish,27,COMME CI COMME ÇA,46,2017
PAGE FOUR,Danish,28,KOLDT UDENFOR,46,2017
BLAK,Danish,29,SKYLDIG,46,2017
SLEIMAN FEAT. JIMILIAN,French,30,LAILA,46,2017
GILLI FEAT. KESI & SIVAS,Estonian,31,RICA,46,2017
JOEY MOE,Danish,32,HEY MOR,46,2017
ZAYN FEAT. SIA,English,33,DUSK TILL DAWN,46,2017
JUSTIN BIEBER & BLOODPOP,English,34,FRIENDS,46,2017
RASMUS SEEBACH,Danish,35,FARFAR SANG,46,2017
HUGO HELMIG,English,36,PLEASE DON´T LIE,46,2017
NIK & JAY,Danish,37,LINJE H,46,2017
GILLI,Danish,38,HABIBI AIWA,46,2017
"LUIS FONSI, DADDY YANKEE & JUSTIN BIEBER",English,39,DESPACITO,46,2017
MOLO,Danish,40,DEDIKERET,46,2017
POST MALONE FEAT. 21 SAVAGE,English,1,ROCKSTAR,47,2017
CAMILA CABELLO FEAT. YOUNG THUG,English,2,HAVANA,47,2017
ED SHEERAN,English,3,PERFECT,47,2017
GULDDRENG,Danish,4,ENSOM,47,2017
SAM SMITH,English,5,TOO GOOD AT GOODBYES,47,2017
SCARLET PLEASURE,English,6,GOOD TOGETHER,47,2017
NF,English,7,LET YOU DOWN,47,2017
LOGIC FEAT. ALESSIA CARA & KHALID,English,8,1-800-273-8255,47,2017
SELENA GOMEZ x MARSHMELLO,English,9,WOLVES,47,2017
MARSHMELLO FEAT. KHALID,English,10,SILENCE,47,2017
NODE FEAT. SIVAS,Danish,11,INDIFFERENT,47,2017
LUKAS GRAHAM,English,12,OFF TO SEE THE WORLD,47,2017
MARIAH CAREY,English,13,ALL I WANT FOR CHRISTMAS,47,2017
MAROON 5 FEAT. SZA,English,14,WHAT LOVERS DO,47,2017
KESI,Danish,15,FØLELSEN,47,2017
WHAM,English,16,LAST CHRISTMAS,47,2017
SCARLET PLEASURE,English,17,UNRELIABLE,47,2017
DUA LIPA,English,18,NEW RULES,47,2017
NODE,Danish,19,GI MIG DET HELE,47,2017
ASTRID S,English,20,THINK BEFORE I TALK,47,2017
CHARLIE PUTH,English,21,HOW LONG,47,2017
MELLEMFINGAMUZIK FEAT. BENNY JAMZ,Danish,22,JACKPOT,47,2017
BASIM,Danish,23,AJI AJI,47,2017
LIL PUMP,English,24,GUCCI GANG,47,2017
JOEY MOE,Danish,25,HEY MOR,47,2017
KHALID,English,26,YOUNG DUMB & BROKE,47,2017
ED SHEERAN,English,27,SHAPE OF YOU,47,2017
BIG SHAQ,English,28,MAN´S NOT HOT,47,2017
BLAK,Danish,29,SKYLDIG,47,2017
PAGE FOUR,Danish,30,KOLDT UDENFOR,47,2017
BASIM FEAT. GILLI,Danish,31,COMME CI COMME ÇA,47,2017
GILLI FEAT. KESI & SIVAS,Estonian,32,RICA,47,2017
ZAYN FEAT. SIA,English,33,DUSK TILL DAWN,47,2017
EMINEM FEAT. BEYONCÉ,English,34,WALK ON WATER,47,2017
GILLI,Danish,35,HABIBI AIWA,47,2017
JUSTIN BIEBER & BLOODPOP,English,36,FRIENDS,47,2017
SLEIMAN FEAT. JIMILIAN,French,37,LAILA,47,2017
RASMUS SEEBACH,Danish,38,2017,47,2017
CLEAN BANDIT FEAT. JULIA MICHAELS,English,39,I MISS YOU,47,2017
RASMUS SEEBACH,Danish,40,LILLE STORE VERDEN,47,2017
POST MALONE FEAT. 21 SAVAGE,English,1,ROCKSTAR,48,2017
CAMILA CABELLO FEAT. YOUNG THUG,English,2,HAVANA,48,2017
ED SHEERAN,English,3,PERFECT,48,2017
MARIAH CAREY,English,4,ALL I WANT FOR CHRISTMAS,48,2017
WHAM,English,5,LAST CHRISTMAS,48,2017
GULDDRENG,Danish,6,ENSOM,48,2017
SAM SMITH,English,7,TOO GOOD AT GOODBYES,48,2017
ZK,Danish,8,CA CA,48,2017
NF,English,9,LET YOU DOWN,48,2017
SCARLET PLEASURE,English,10,GOOD TOGETHER,48,2017
MARSHMELLO FEAT. KHALID,English,11,SILENCE,48,2017
SELENA GOMEZ x MARSHMELLO,English,12,WOLVES,48,2017
LOGIC FEAT. ALESSIA CARA & KHALID,English,13,1-800-273-8255,48,2017
RASMUS SEEBACH,Danish,14,LILLE STORE VERDEN,48,2017
RASMUS SEEBACH,Danish,15,2017,48,2017
JUSTIN BIEBER,English,16,MISTLETOE,48,2017
RASMUS SEEBACH,Danish,17,FARFAR SANG,48,2017
JOEY MOE,Danish,18,HEY MOR,48,2017
SHAKIN STEVENS,English,19,MERRY CHRISTMAS EVERYONE,48,2017
PAGE FOUR,Danish,20,KOLDT UDENFOR,48,2017
JULIE BERTHELSEN & MARTIN BRYGMANN,Danish,21,JESUS & JOSEFINE,48,2017
MAROON 5 FEAT. SZA,English,22,WHAT LOVERS DO,48,2017
ARIANA GRANDE,English,23,SANTA TELL ME,48,2017
MADS LANGER,Danish,24,I EN STJERNEREGN AF SNE,48,2017
LUKAS GRAHAM,English,25,OFF TO SEE THE WORLD,48,2017
NODE FEAT. SIVAS,Danish,26,INDIFFERENT,48,2017
GULDDRENG,Danish,27,GULD JUL,48,2017
KESI,Danish,28,FØLELSEN,48,2017
DUA LIPA,English,29,NEW RULES,48,2017
NODE,Danish,30,GI MIG DET HELE,48,2017
BRITNEY SPEARS,English,31,MY ONLY WISH (THIS YEAR),48,2017
MELLEMFINGAMUZIK FEAT. BENNY JAMZ,Danish,32,JACKPOT,48,2017
CHARLIE PUTH,English,33,HOW LONG,48,2017
LIL PUMP,English,34,GUCCI GANG,48,2017
ASTRID S,English,35,THINK BEFORE I TALK,48,2017
CLEAN BANDIT FEAT. JULIA MICHAELS,English,36,I MISS YOU,48,2017
BURHAN G & FRIDA BRYGMANN,Danish,37,TINKA,48,2017
KHALID,English,38,YOUNG DUMB & BROKE,48,2017
CHRIS REA,English,39,DRIVING HOME FOR CHRISTMAS,48,2017
SCARLET PLEASURE,English,40,UNRELIABLE,48,2017
ED SHEERAN,English,1,PERFECT,49,2017
MARIAH CAREY,English,2,ALL I WANT FOR CHRISTMAS,49,2017
WHAM,English,3,LAST CHRISTMAS,49,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MEL...",Danish,4,STILEN LAGT,49,2017
BURHAN G & FRIDA BRYGMANN,Danish,5,TINKA,49,2017
POST MALONE FEAT. 21 SAVAGE,English,6,ROCKSTAR,49,2017
JUSTIN BIEBER,English,7,MISTLETOE,49,2017
JULIE BERTHELSEN & MARTIN BRYGMANN,Danish,8,JESUS & JOSEFINE,49,2017
SHAKIN STEVENS,English,9,MERRY CHRISTMAS EVERYONE,49,2017
RASMUS SEEBACH,Danish,10,LILLE STORE VERDEN,49,2017
CHRIS REA,English,11,DRIVING HOME FOR CHRISTMAS,49,2017
ARIANA GRANDE,English,12,SANTA TELL ME,49,2017
MICHAEL BUBLE,English,13,IT´S BEGINNING TO LOOK A LOT LIKE CHRIST,49,2017
MADS LANGER,Danish,14,I EN STJERNEREGN AF SNE,49,2017
MC EINAR,Danish,15,JUL - DET COOL,49,2017
CAMILA CABELLO FEAT. YOUNG THUG,English,16,HAVANA,49,2017
JOEY MOE,Danish,17,HEY MOR,49,2017
GULDDRENG,Danish,18,GULD JUL,49,2017
GULDDRENG,Swedish,19,UPN,49,2017
BRITNEY SPEARS,English,20,MY ONLY WISH (THIS YEAR),49,2017
BAND AID 20,English,21,DO THEY KNOW IT´S CHRISTMAS?,49,2017
S.O.A.P./JUICE/CHRISTINA/REMEE,English,22,LET LOVE BE LOVE,49,2017
PAGE FOUR,Danish,23,KOLDT UDENFOR,49,2017
THOMAS HELMIG & SØS FENGER,Danish,24,NÅR SNEEN FALDER,49,2017
DRENGENE FRA ANGORA,Danish,25,JUL I ANGORA,49,2017
NF,English,26,LET YOU DOWN,49,2017
JUL PÅ VESTERBRO,Danish,27,JUL PÅ VESTERBRO,49,2017
SAM SMITH,English,28,TOO GOOD AT GOODBYES,49,2017
ZK,Danish,29,CA CA,49,2017
SELENA GOMEZ x MARSHMELLO,English,30,WOLVES,49,2017
GULDDRENG,Danish,31,ENSOM,49,2017
BOBBY HELMS,English,32,JINGLE BELL ROCK,49,2017
JOHN & YOKO AND THE PLASTIC ON,English,33,HAPPY XMAS (WAR IS OVER),49,2017
SCARLET PLEASURE,English,34,GOOD TOGETHER,49,2017
RASMUS SEEBACH,Danish,35,DER´ NOGET I DECEMBER,49,2017
MEL & KIM,English,36,ROCKIN´ AROUND THE CHRISTMAS TREE,49,2017
MARSHMELLO FEAT. KHALID,English,37,SILENCE,49,2017
BING CROSBY,English,38,WHITE CHRISTMAS,49,2017
LOGIC FEAT. ALESSIA CARA & KHALID,English,39,1-800-273-8255,49,2017
DEAN MARTIN,English,40,LET IT SNOW! LET IT SNOW! LET IT SNOW!,49,2017
ED SHEERAN,English,1,PERFECT,50,2017
MARIAH CAREY,English,2,ALL I WANT FOR CHRISTMAS,50,2017
BURHAN G & FRIDA BRYGMANN,Danish,3,TINKA,50,2017
WHAM,English,4,LAST CHRISTMAS,50,2017
POST MALONE FEAT. 21 SAVAGE,English,5,ROCKSTAR,50,2017
SHAKIN STEVENS,English,6,MERRY CHRISTMAS EVERYONE,50,2017
CHRIS REA,English,7,DRIVING HOME FOR CHRISTMAS,50,2017
JOEY MOE,Danish,8,HEY MOR,50,2017
MADS LANGER,Danish,9,I EN STJERNEREGN AF SNE,50,2017
RASMUS SEEBACH,Danish,10,LILLE STORE VERDEN,50,2017
JUSTIN BIEBER,English,11,MISTLETOE,50,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MEL...",Danish,12,STILEN LAGT,50,2017
MC EINAR,Danish,13,JUL - DET COOL,50,2017
ARIANA GRANDE,English,14,SANTA TELL ME,50,2017
MICHAEL BUBLE,English,15,IT´S BEGINNING TO LOOK A LOT LIKE CHRIST,50,2017
GULDDRENG,Swedish,16,UPN,50,2017
BRITNEY SPEARS,English,17,MY ONLY WISH (THIS YEAR),50,2017
CAMILA CABELLO FEAT. YOUNG THUG,English,18,HAVANA,50,2017
S.O.A.P./JUICE/CHRISTINA/REMEE,English,19,LET LOVE BE LOVE,50,2017
JULIE BERTHELSEN & MARTIN BRYGMANN,Danish,20,JESUS & JOSEFINE,50,2017
BAND AID 20,English,21,DO THEY KNOW IT´S CHRISTMAS?,50,2017
PAGE FOUR,Danish,22,KOLDT UDENFOR,50,2017
GULDDRENG,Danish,23,GULD JUL,50,2017
DRENGENE FRA ANGORA,Danish,24,JUL I ANGORA,50,2017
NF,English,25,LET YOU DOWN,50,2017
THOMAS HELMIG & SØS FENGER,Danish,26,NÅR SNEEN FALDER,50,2017
SELENA GOMEZ x MARSHMELLO,English,27,WOLVES,50,2017
SAM SMITH,English,28,TOO GOOD AT GOODBYES,50,2017
SCARLET PLEASURE,English,29,GOOD TOGETHER,50,2017
JUL PÅ VESTERBRO,Danish,30,JUL PÅ VESTERBRO,50,2017
GULDDRENG,Danish,31,ENSOM,50,2017
MEL & KIM,English,32,ROCKIN´ AROUND THE CHRISTMAS TREE,50,2017
BOBBY HELMS,English,33,JINGLE BELL ROCK,50,2017
ZK,Danish,34,CA CA,50,2017
MARSHMELLO FEAT. KHALID,English,35,SILENCE,50,2017
LOGIC FEAT. ALESSIA CARA & KHALID,English,36,1-800-273-8255,50,2017
RASMUS SEEBACH,Danish,37,DER´ NOGET I DECEMBER,50,2017
BING CROSBY,English,38,WHITE CHRISTMAS,50,2017
POST MALONE,English,39,CANDY PAINT,50,2017
ED SHEERAN,English,40,SHAPE OF YOU,50,2017
ED SHEERAN,English,1,PERFECT,51,2017
BURHAN G & FRIDA BRYGMANN,Danish,2,TINKA,51,2017
EMINEM FEAT. ED SHEERAN,English,3,RIVER,51,2017
WHAM,English,4,LAST CHRISTMAS,51,2017
MARIAH CAREY,English,5,ALL I WANT FOR CHRISTMAS,51,2017
POST MALONE FEAT. 21 SAVAGE,English,6,ROCKSTAR,51,2017
RASMUS SEEBACH,Danish,7,LILLE STORE VERDEN,51,2017
SHAKIN STEVENS,English,8,MERRY CHRISTMAS EVERYONE,51,2017
MADS LANGER,Danish,9,I EN STJERNEREGN AF SNE,51,2017
JULIE BERTHELSEN & MARTIN BRYGMANN,Danish,10,JESUS & JOSEFINE,51,2017
MC EINAR,Danish,11,JUL - DET COOL,51,2017
CHRIS REA,English,12,DRIVING HOME FOR CHRISTMAS,51,2017
JOEY MOE,Danish,13,HEY MOR,51,2017
BRITNEY SPEARS,English,14,MY ONLY WISH (THIS YEAR),51,2017
PAGE FOUR,Danish,15,KOLDT UDENFOR,51,2017
MICHAEL BUBLE,English,16,IT´S BEGINNING TO LOOK A LOT LIKE CHRIST,51,2017
BAND AID 20,English,17,DO THEY KNOW IT´S CHRISTMAS?,51,2017
ARIANA GRANDE,English,18,SANTA TELL ME,51,2017
CAMILA CABELLO FEAT. YOUNG THUG,English,19,HAVANA,51,2017
GULDDRENG,Danish,20,GULD JUL,51,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MEL...",Danish,21,STILEN LAGT,51,2017
DRENGENE FRA ANGORA,Danish,22,JUL I ANGORA,51,2017
GULDDRENG,Swedish,23,UPN,51,2017
S.O.A.P./JUICE/CHRISTINA/REMEE,English,24,LET LOVE BE LOVE,51,2017
JUSTIN BIEBER,English,25,MISTLETOE,51,2017
THOMAS HELMIG & SØS FENGER,Danish,26,NÅR SNEEN FALDER,51,2017
NF,English,27,LET YOU DOWN,51,2017
SELENA GOMEZ x MARSHMELLO,English,28,WOLVES,51,2017
JUL PÅ VESTERBRO,Danish,29,JUL PÅ VESTERBRO,51,2017
RASMUS SEEBACH,Danish,30,DER´ NOGET I DECEMBER,51,2017
BOBBY HELMS,English,31,JINGLE BELL ROCK,51,2017
MEL & KIM,English,32,ROCKIN´ AROUND THE CHRISTMAS TREE,51,2017
SCARLET PLEASURE,English,33,GOOD TOGETHER,51,2017
SHU-BI-DUA,Danish,34,DEN HIMMELBLÅ,51,2017
SAM SMITH,English,35,TOO GOOD AT GOODBYES,51,2017
POST MALONE,English,36,CANDY PAINT,51,2017
MARSHMELLO FEAT. KHALID,English,37,SILENCE,51,2017
GASOLIN,Danish,38,ENDELIG JUL IGEN,51,2017
GULDDRENG,Danish,39,ENSOM,51,2017
ED SHEERAN,English,40,SHAPE OF YOU,51,2017
ED SHEERAN,English,1,PERFECT,52,2017
BURHAN G & FRIDA BRYGMANN,Danish,2,TINKA,52,2017
WHAM,English,3,LAST CHRISTMAS,52,2017
MARIAH CAREY,English,4,ALL I WANT FOR CHRISTMAS,52,2017
EMINEM FEAT. ED SHEERAN,English,5,RIVER,52,2017
SHAKIN STEVENS,English,6,MERRY CHRISTMAS EVERYONE,52,2017
MC EINAR,Danish,7,JUL - DET COOL,52,2017
MADS LANGER,Danish,8,I EN STJERNEREGN AF SNE,52,2017
CHRIS REA,English,9,DRIVING HOME FOR CHRISTMAS,52,2017
RASMUS SEEBACH,Danish,10,LILLE STORE VERDEN,52,2017
JOEY MOE,Danish,11,HEY MOR,52,2017
JULIE BERTHELSEN & MARTIN BRYGMANN,Danish,12,JESUS & JOSEFINE,52,2017
BAND AID 20,English,13,DO THEY KNOW IT´S CHRISTMAS?,52,2017
ARIANA GRANDE,English,14,SANTA TELL ME,52,2017
MICHAEL BUBLE,English,15,IT´S BEGINNING TO LOOK A LOT LIKE CHRIST,52,2017
PAGE FOUR,Danish,16,KOLDT UDENFOR,52,2017
POST MALONE FEAT. 21 SAVAGE,English,17,ROCKSTAR,52,2017
S.O.A.P./JUICE/CHRISTINA/REMEE,English,18,LET LOVE BE LOVE,52,2017
DRENGENE FRA ANGORA,Danish,19,JUL I ANGORA,52,2017
GULDDRENG,Danish,20,GULD JUL,52,2017
THOMAS HELMIG & SØS FENGER,Danish,21,NÅR SNEEN FALDER,52,2017
BRITNEY SPEARS,English,22,MY ONLY WISH (THIS YEAR),52,2017
JUSTIN BIEBER,English,23,MISTLETOE,52,2017
CAMILA CABELLO FEAT. YOUNG THUG,English,24,HAVANA,52,2017
BOBBY HELMS,English,25,JINGLE BELL ROCK,52,2017
SHU-BI-DUA,Danish,26,DEN HIMMELBLÅ,52,2017
MEL & KIM,English,27,ROCKIN´ AROUND THE CHRISTMAS TREE,52,2017
JUL PÅ VESTERBRO,Danish,28,JUL PÅ VESTERBRO,52,2017
GASOLIN,Danish,29,ENDELIG JUL IGEN,52,2017
JOHN & YOKO AND THE PLASTIC ON,English,30,HAPPY XMAS (WAR IS OVER),52,2017
RASMUS SEEBACH,Danish,31,DER´ NOGET I DECEMBER,52,2017
BONEY M,English,32,MARY´S BOY CHILD / OH MY LORD,52,2017
BING CROSBY,English,33,WHITE CHRISTMAS,52,2017
SAM SMITH,English,34,HAVE YOURSELF A MERRY LITTLE CHRISTMAS,52,2017
NF,English,35,LET YOU DOWN,52,2017
GULDDRENG,Swedish,36,UPN,52,2017
JOSÉ FELICIANO,English,37,FELIZ NAVIDAD,52,2017
GNAGS,Danish,38,GNAGS´ JULESANG,52,2017
CISILIA FEAT. HASAN SHAH,Danish,39,KOLD DECEMBER,52,2017
ED SHEERAN,English,40,SHAPE OF YOU,52,2017
ED SHEERAN,English,1,PERFECT,1,2018
GILLI,Danish,2,LANGSOM,1,2018
EMINEM FEAT. ED SHEERAN,English,3,RIVER,1,2018
POST MALONE FEAT. 21 SAVAGE,English,4,ROCKSTAR,1,2018
ED SHEERAN,English,5,SHAPE OF YOU,1,2018
"LUIS FONSI, DADDY YANKEE & JUSTIN BIEBER",English,6,DESPACITO,1,2018
CAMILA CABELLO FEAT. YOUNG THUG,English,7,HAVANA,1,2018
GILLI FEAT. KESI & SIVAS,Estonian,8,RICA,1,2018
SAM SMITH,English,9,TOO GOOD AT GOODBYES,1,2018
KESI,Danish,10,FØLELSEN,1,2018
NF,English,11,LET YOU DOWN,1,2018
SELENA GOMEZ x MARSHMELLO,English,12,WOLVES,1,2018
SCARLET PLEASURE,English,13,GOOD TOGETHER,1,2018
MARSHMELLO FEAT. KHALID,English,14,SILENCE,1,2018
MAROON 5 FEAT. SZA,English,15,WHAT LOVERS DO,1,2018
GULDDRENG,Swedish,16,UPN,1,2018
ASTRID S,English,17,THINK BEFORE I TALK,1,2018
FRENCH MONTANA FEAT. SWAE LEE,English,18,UNFORGETTABLE,1,2018
DUA LIPA,English,19,NEW RULES,1,2018
LOGIC FEAT. ALESSIA CARA & KHALID,English,20,1-800-273-8255,1,2018
KESI FEAT. BENNY JAMZ,Danish,21,MAMACITA,1,2018
ED SHEERAN,English,22,GALWAY GIRL,1,2018
"MOLO FEAT. BENNY JAMZ, GILLI & MEL...",Danish,23,STILEN LAGT,1,2018
POST MALONE,English,24,CANDY PAINT,1,2018
RASMUS SEEBACH,Danish,25,2017,1,2018
JONAS BLUE FEAT. WILLIAM SINGE,English,26,MAMA,1,2018
GULDDRENG,Danish,27,ENSOM,1,2018
G-EAZY & HALSEY,English,28,HIM & I,1,2018
CLEAN BANDIT FEAT. JULIA MICHAELS,English,29,I MISS YOU,1,2018
HUGO HELMIG,English,30,PLEASE DON´T LIE,1,2018
JIMILIAN,Danish,31,DET DER,1,2018
SCARLET PLEASURE,English,32,LIMBO,1,2018
GILLI,Danish,33,HABIBI AIWA,1,2018
SHAWN MENDES,English,34,THERES NOTHING HOLDIN ME BACK,1,2018
"CALVIN HARRIS FEAT. PHARRELL WILLIAMS, K",English,35,FEELS,1,2018
JUSTIN BIEBER & BLOODPOP,English,36,FRIENDS,1,2018
CHARLIE PUTH,English,37,HOW LONG,1,2018
KHALID,English,38,YOUNG DUMB & BROKE,1,2018
LUKAS GRAHAM,English,39,OFF TO SEE THE WORLD,1,2018
MICHAEL JACKSON,English,40,BILLIE JEAN,1,2018
GILLI,Danish,1,LANGSOM,2,2018
ED SHEERAN,English,2,PERFECT,2,2018
KESI,Danish,3,LIGESOM MIG,2,2018
EMINEM FEAT. ED SHEERAN,English,4,RIVER,2,2018
POST MALONE FEAT. 21 SAVAGE,English,5,ROCKSTAR,2,2018
CAMILA CABELLO FEAT. YOUNG THUG,English,6,HAVANA,2,2018
ED SHEERAN,English,7,SHAPE OF YOU,2,2018
SELENA GOMEZ x MARSHMELLO,English,8,WOLVES,2,2018
NF,English,9,LET YOU DOWN,2,2018
SAM SMITH,English,10,TOO GOOD AT GOODBYES,2,2018
G-EAZY & HALSEY,English,11,HIM & I,2,2018
SCARLET PLEASURE,English,12,GOOD TOGETHER,2,2018
MARSHMELLO FEAT. KHALID,English,13,SILENCE,2,2018
"MOLO FEAT. BENNY JAMZ, GILLI & MEL...",Danish,14,STILEN LAGT,2,2018
GULDDRENG,Swedish,15,UPN,2,2018
"LUIS FONSI, DADDY YANKEE & JUSTIN BIEBER",English,16,DESPACITO,2,2018
BRUNO MARS FEAT. CARDI B,English,17,FINESSE,2,2018
POST MALONE,English,18,CANDY PAINT,2,2018
MAROON 5 FEAT. SZA,English,19,WHAT LOVERS DO,2,2018
GILLI FEAT. KESI & SIVAS,Estonian,20,RICA,2,2018
CLEAN BANDIT FEAT. JULIA MICHAELS,English,21,I MISS YOU,2,2018
JIMILIAN,Danish,22,DET DER,2,2018
MADS LANGER,English,23,FLAWLESS,2,2018
JUSTIN TIMBERLAKE,English,24,FILTHY,2,2018
LIAM PAYNE & RITA ORA,English,25,FOR YOU,2,2018
SKINZ,Danish,26,MALIBU,2,2018
